Gene ID	Ensembl Gene ID	Ensembl Transcript ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
FTO	ENSG00000140718.20	ENST00000268349.7	17.34	13.27	21.85	20.18	19.585	24.52	16.79	16.035	20.345	24.84	37.19	30.12	23.03	30.31	15.89	24.795	26.38	19.27	20.82	17.85	18.61	19.255	9.345	24	22.2	16.74	9.425	16.8	7.34	17.08	18.91	8.4	6.65	7.06	8.355	4.47	14.985	10.885	10.22	20.4	15.7	4.27	24.88	13.84	13.56	15.06	8.55	8.8	5.93	5.21	17.22	21.275	14.34	0
FTO	ENSG00000140718.20	ENST00000431610.6	3.61	2.54	5.27	3.995	3.23	5.6	4.77	0	0	1.555	5.3	3.32	1.96	2.26	0	1.675	1.55	0	3.37	1.54	3.13	9.005	4.54	2.99	5.475	2.23	0	2.62	1.5	3.04	4.57	0	0	0	0	0	4.105	2.27	3.19	3.03	3.03	0	0	0	2.045	2.7	0	0	0	0	2.61	4.21	2.54	0
FTO	ENSG00000140718.20	ENST00000464071.1	3.12	2.26	3.53	3.56	3.36	4.81	2.58	1.96	2.54	2.955	6.59	4.71	3.17	4.59	1.92	3.4	3.86	2.21	3.21	2.29	2.71	4.545	2.005	3.69	3.425	2.71	0	2.73	0	2.66	3	0	0	0	1.56	0	1.55	1.9	1.9	3.39	2.76	0	2.97	1.89	1.895	2.25	0	0	0	0	2.49	3.35	2.045	0
FTO	ENSG00000140718.20	ENST00000637001.1	0	0	0	2.085	0	2.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82	0	2.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78	0	0	0	0
FTO	ENSG00000140718.20	ENST00000637562.1	8.82	6.65	11.575	8.315	8.265	13.44	9.33	4.065	4.985	5.935	16.18	10	6.02	8.28	3.95	5.88	7.21	4.06	7.98	4.69	7.67	18.8	9.62	7.26	11.035	6.27	3.635	7.63	3.41	7.91	8.55	4.42	2.43	2.01	1.645	0	5.05	5.4	7.02	8.01	6.69	1.79	5.22	3.35	5.165	6.17	3.85	1.99	2.56	0	6.6	8.945	6.32	0
G6PC2	ENSG00000152254.10	ENST00000282075.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.765	0	0	0	0	0	0	0	0	0	0	0	0
GCKR	ENSG00000084734.8	ENST00000264717.6	0	0	3.865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.24	0	0	0	0	4.74	0	0	0	0	0	0	0	1.5	3.36	0	0	0	0
GCKR	ENSG00000084734.8	ENST00000417872.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKR	ENSG00000084734.8	ENST00000472290.1	0	0	2.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.82	0	0	0	0	2.585	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKR	ENSG00000084734.8	ENST00000478147.1	0	0	4.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.64	0	0	0	0	5.41	0	0	0	0	0	0	0	2.03	3.68	0	0	0	0
GPX7	ENSG00000116157.5	ENST00000361314.4	7.16	6.98	6.585	10.19	9.73	8.14	8.68	2.07	2.225	2.38	2.89	3.04	2.24	2.28	1.89	2.83	2.58	2.1	3.08	2.5	7.7	20.235	4.095	14.06	14.35	9.07	4.94	7.35	2.37	7.07	9.68	4.83	2.755	3.83	5.28	0	6.625	5.08	2.97	8.59	8.725	4.09	13.43	8.54	3.73	4.24	6.04	7.19	2.61	7.08	14.58	10.815	6.92	1.8
H19	ENSG00000130600.17	ENST00000411754.5	12.44	24.53	12.45	0	2.905	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38	0	0	1.63	4.045	2.99	0	8.12	0	8.97	8.53	3.43	0	0	3.485	4.315	0	0	20.07	8.26	11.235	0	0	0	0	0	0	1.9	0	0	0	9.215	4.85	0
H19	ENSG00000130600.17	ENST00000411861.5	16.46	33.12	50.62	2.805	5.155	2.41	18.38	0	0	0	0	0	0	0	0	0	0	0	0	0	9.64	0	0	46.42	20.39	5.98	2.3	10.38	1.73	13.75	18.02	22.51	18.945	21	12.82	16.18	2.65	2.84	39.31	10	8.265	3.285	1.54	3.03	1.745	1.82	0	4.34	0	7.23	1.73	8.82	3.6	0
H19	ENSG00000130600.17	ENST00000412788.5	16.77	44.25	42.545	2.935	4.85	3.43	10.22	0	0	0	0	0	0	0	0	0	0	0	0	0	11.97	0	0	19.21	29.76	9.58	3.195	15.34	2.51	19.92	36.71	21.08	28.89	15.55	16.065	11.89	3.19	3.365	61.69	11.99	18.765	4.45	0	2.79	2.1	1.93	0	4.15	0	3.44	2.45	20.085	8.655	0
H19	ENSG00000130600.17	ENST00000414790.5	80.82	147.4	206.95	14.34	23.075	14.22	72.91	0	0	0	0	0	0	0	0	0	0	0	0	0	46.96	0	0	89.56	90.01	32.89	10.575	56.62	9.12	80.23	136.1	61.7	76.225	46.72	77.79	41.59	12.735	17.205	289.6	44.52	52.705	10.435	2.94	9.61	7.955	8.77	3.87	16.2	3.64	15.46	8.73	55.435	29.875	0
H19	ENSG00000130600.17	ENST00000417089.5	0	2.2	2.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H19	ENSG00000130600.17	ENST00000436715.5	8.79	17.24	23.215	0	2.59	0	7.47	0	0	0	0	0	0	0	0	0	0	0	0	0	5.89	0	0	8.7	14.5	4.54	0	7.7	0	9.53	14.87	9.56	12.77	13.32	19.465	6.94	0	0	13.85	6.65	7.455	1.88	0	1.89	0	0	0	2.96	0	4.58	0	9.425	3.09	0
H19	ENSG00000130600.17	ENST00000439725.5	3.52	6.87	8.775	0	0	0	2.77	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07	0	0	4.17	3.82	0	0	2.57	0	3.52	5.45	2.91	3.28	2.64	3.905	2.355	0	0	9.11	1.86	2.11	0	0	0	0	0	0	0	0	0	0	2.655	0	0
H19	ENSG00000130600.17	ENST00000442037.5	109.2	224.9	358.55	13.63	28.105	15.9	63.26	0	0	0	0	0	0	0	0	0	0	0	0	0	72.69	0	0	78.87	133.15	34.02	13.145	64.55	14.18	88.26	137.8	112.8	152.7	94.83	94.89	97.825	16	17.31	287.2	60.3	86.61	31.23	4.89	17.07	12.875	13.62	5.62	33.38	6.51	32.5	10.65	89.775	47.445	0
H19	ENSG00000130600.17	ENST00000446406.5	1.74	4.11	8.1	0	0	0	1.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04	0	0	0	0	0	1.67	2.81	2.72	3.185	1.95	2.12	0	0	0	13.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H19	ENSG00000130600.17	ENST00000447298.1	25.23	48.15	64.65	2.865	5.41	3.5	13.81	0	0	0	0	0	0	0	0	0	0	0	0	0	16.12	0	0	16.08	18.485	6.37	2.32	12.51	2.54	16.4	21.51	19.93	31.25	19.33	14.51	12.685	2.965	3.11	57.84	12.47	16.135	6.28	0	2.83	2.955	3.11	0	5.37	0	4.62	2.12	12.87	9.67	0
HAND2	ENSG00000164107.8	ENST00000359562.4	0	3.54	0	11.085	6.445	4.51	12.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.055	0	17.99	25.225	59.87	16.76	19.65	0	22.11	17.43	9.2	9.98	0	0	1.9	0	0	0	0	9.88	0	0	0	0	0	2.06	0	1.5	0	1.5	26.475	4.37	0
HAND2	ENSG00000164107.8	ENST00000505300.1	0	0	0	2.44	1.715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.755	0	4.89	4.33	7.03	1.865	3.12	0	3.01	2.99	1.82	0	0	0	0	0	0	0	0	3.985	0	0	0	0	0	0	0	0	0	0	5.155	0	0
HAND2	ENSG00000164107.8	ENST00000621866.1	3.54	9.6	0	42.475	34.835	25.89	32.38	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83	14.255	0	45	52.93	111.6	31.495	56.56	0	60.04	32.3	25.64	26.315	0	0	3.455	0	0	0	1.62	27.63	2.05	0	2.01	1.805	2.99	4.18	1.9	3.09	0	3.45	58.3	11.91	0
HIF3A	ENSG00000124440.15	ENST00000244303.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92	0	2.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIF3A	ENSG00000124440.15	ENST00000377670.8	24.53	12.74	5.08	13.175	18.49	18.96	24.72	6.775	6.64	5.04	3.08	5.68	7.36	5.22	4.19	4.095	5.565	4.39	2.41	4.68	16.84	5.25	0	20.31	15.8	29.29	12.585	42.01	5.07	36.49	22.75	13.58	12.075	2.7	0	0	25.715	4.385	3.72	27.37	21.905	1.96	11.77	12.51	4.56	6.79	11.61	24.74	12.24	4.46	11.03	22.19	15.595	0
HIF3A	ENSG00000124440.15	ENST00000472815.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIF3A	ENSG00000124440.15	ENST00000475432.6	3.92	2.05	0	3	3.79	3.66	6.19	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95	0	0	3.82	2.53	5.04	1.865	7.68	0	6.58	4.21	3.21	1.965	0	0	0	4.285	0	0	4.76	3.61	0	2.16	1.68	0	0	2.05	2.28	2.01	0	2.1	4.545	3.095	0
HIF3A	ENSG00000124440.15	ENST00000524533.1	2.3	0	0	1.54	1.875	2.33	3.62	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	1.76	0	2.9	0	3.8	0	3.37	3.82	0	0	0	0	0	1.89	0	0	2.53	1.875	0	0	0	0	0	0	0	0	0	0	2.005	1.66	0
HIF3A	ENSG00000124440.15	ENST00000526506.5	5.49	3.91	0	7.525	8.385	9.97	11.95	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99	1.715	0	7.7	5.17	13.22	3.89	16.33	0	15.66	8.26	3.31	2.43	0	0	0	6.98	0	0	5.51	3.355	0	1.52	2.48	0	0	2.78	2.91	2.67	0	3.29	7.03	4.19	0
HIF3A	ENSG00000124440.15	ENST00000528563.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIF3A	ENSG00000124440.15	ENST00000529542.1	1.67	0	0	1.82	2.525	2.36	2.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88	1.71	3.55	0	4.96	0	4.78	3.34	2.72	1.97	0	0	0	3.175	0	0	2.33	2.315	0	2.31	1.51	0	0	0	2.03	0	0	0	2.42	1.8	0
HIF3A	ENSG00000124440.15	ENST00000600236.1	4.82	2.22	0	4.185	5.215	5.76	8.93	1.665	1.57	1.615	0	0	1.89	0	0	0	1.74	0	0	0	3.46	1.655	0	6.91	1.905	7.36	3.18	10.89	0	9.59	6.3	4.95	2.795	0	0	0	5.63	0	0	6.65	4.645	0	5.27	2.66	0	0	2.56	3.73	2.78	0	2.29	4.885	3.895	0
HIF3A	ENSG00000124440.15	ENST00000600383.1	3.07	2.19	0	8.46	8.5	11.07	13.53	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18	0	0	10.06	3.805	18.37	4.965	21.85	1.63	20.16	9.72	5.34	3.805	0	0	0	5.65	0	0	4.32	3.8	0	4.25	4.2	0	0	2.7	3.18	3.17	0	1.86	6.48	4.035	0
HOXA5	ENSG00000106004.4	ENST00000222726.3	4.16	14.38	28.955	0	0	5.22	10.22	0	0	0	0	0	0	0	0	0	0	0	11.65	0	10.57	2.885	0	4.94	6.285	11.51	15.11	12.11	3.84	8.77	47.77	0	0	10.11	18.465	0	19.635	0	2.54	9.38	0	0	0	7.23	6.815	5.06	11.65	2.88	3.18	0	0	16.33	3.985	0
HOXA5	ENSG00000106004.4	ENST00000520854.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44	0	0	0	3.195	0	0	0	0	1.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOXC12	ENSG00000123407.3	ENST00000243103.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58	0	0	0	0	0	0	0	0
HOXC6	ENSG00000197757.7	ENST00000243108.4	15.72	3.41	8.525	0	0	13.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6	35.35	0	0	0	0	0	0	2.11	0	32.3	0	0	8.07	10.13	0	0	0	6.94	23.7	22.1	0	0	0	8.725	10.8	6.02	0	0	4.03	0	6.05	0	0
HOXC6	ENSG00000197757.7	ENST00000394331.3	2.01	0	0	0	0	2.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72	0	0	0	0	0	0	0	0	2.08	0	0	0	0	0	0	0	0	2.99	1.765	0	0	0	0	0	0	0	0	0	0	0	0	0
IGF1R	ENSG00000140443.13	ENST00000268035.10	3.36	2.74	4.115	8.685	5.535	9.85	4.56	0	0	0	3.55	3.65	1.94	1.83	0	0	1.595	0	1.57	0	4.51	5.365	0	4.01	5.17	5.83	2.875	3.22	3.07	4.11	5.32	2.13	0	2.21	3.95	0	4.78	4.505	0	5.1	6.795	2.43	4.56	5.66	4.425	4.66	2.65	2.16	2.83	5.31	7.39	6.93	4.98	0
IGF1R	ENSG00000140443.13	ENST00000558762.5	3.52	2.73	4.3	8.24	5.405	10.17	4.95	1.735	2.105	2.445	5.88	6.82	3.22	2.91	1.85	2.11	2.775	2.01	2.44	1.73	4.58	3.51	0	4.09	5.33	6.17	3.63	3.15	2.84	3.91	7.47	2.54	1.89	2.92	4.02	0	5.215	4.3	0	5.62	8.035	2.85	4.97	5.88	4.99	5.01	3.02	3.2	3.3	3.81	7.15	6.36	5.045	0
IGF2	ENSG00000167244.18	ENST00000381395.5	38.69	63.73	18.96	7.815	17.765	22.93	16.11	1.53	1.685	2.625	0	0	1.66	0	2.15	2.525	2.03	2.93	4.24	3.14	29.32	9.44	0	30.28	44.285	13.28	6.72	15.19	3.68	13.57	58.14	19.39	19.625	6.99	23.72	68.045	5.665	6.145	12.45	58.2	27.34	1.805	16.85	8.35	3.03	5.49	5.77	5.36	2.53	12.38	10.23	35.3	15.91	0
IGF2	ENSG00000167244.18	ENST00000381406.8	4.96	7.3	2.2	0	1.51	2.18	1.66	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4.74	6.065	2.2	0	1.83	0	1.92	8.32	2.38	2.62	0	2.385	0	0	0	2.42	4.34	3.39	0	1.75	0	0	0	0	0	0	0	0	4.2	1.565	0
IGF2	ENSG00000167244.18	ENST00000416167.6	1.58	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67	1.895	0	0	0	0	0	3.91	0	0	0	0	0	0	0	0	1.58	0	0	0	0	0	0	0	0	0	0	0	1.65	0	0
IGF2	ENSG00000167244.18	ENST00000418738.2	0	1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL27	ENSG00000197272.2	ENST00000356897.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMMP1L	ENSG00000148950.9	ENST00000278200.5	0	0	0	0	0	0	0	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMMP1L	ENSG00000148950.9	ENST00000526776.5	0	0	1.835	0	0	0	0	1.765	1.855	1.845	3.37	2.84	0	1.96	0	1.65	2.31	1.79	0	0	0	0	2.16	1.59	0	0	0	0	0	1.61	1.59	1.95	1.56	1.79	2.875	0	0	0	2.26	0	0	0	2.69	0	0	0	0	0	0	0	1.53	1.595	0	0
IMMP1L	ENSG00000148950.9	ENST00000530023.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59	0	0	0	0
IMMP1L	ENSG00000148950.9	ENST00000532287.5	0	0	1.6	1.58	1.86	2.09	1.91	0	1.555	1.65	3.95	3.48	1.52	2.03	0	1.725	1.825	0	0	0	2.24	1.745	4.61	2.57	2.225	1.76	2.18	1.85	1.63	1.8	2.17	1.67	0	2.2	3.92	0	1.72	2.13	0	2.05	1.63	0	3.34	2.49	1.99	1.62	2.05	2.31	1.86	9.83	2.22	2.085	2.07	0
IMMP1L	ENSG00000148950.9	ENST00000533512.1	0	0	1.605	0	1.735	0	2.19	2.8	2.8	3.69	9.88	8.3	2.9	3.04	3.35	3.34	4.175	3.65	4.04	2.93	1.88	0	1.51	3.23	4.01	2.08	1.82	1.91	0	1.71	2.42	0	0	2.17	3.14	0	1.64	2.125	0	4.13	3.71	0	5.98	4.75	1.78	1.77	2.23	3.54	1.61	3.08	3.8	3.395	2.195	0
IMMP1L	ENSG00000148950.9	ENST00000533642.1	5.54	6.03	7.6	7.525	7.88	9.35	6.22	16.74	17.64	19.68	35.21	27.6	14.04	17.64	14.11	14.665	23.25	18.32	11.5	11.78	6.81	3.57	4.965	8.63	10.065	7.6	5.4	8.26	4.5	8.47	8.04	7.92	5.935	8.6	9.145	4.1	5.635	4.895	9.19	8.84	11.41	2.975	16.46	8.75	5.745	5.29	4.07	5.08	5.67	6.04	9.38	9.75	7.11	0
INSR	ENSG00000171105.13	ENST00000341500.9	10.31	9.97	14.63	14.835	10.89	12.2	12.21	3.34	3.85	3.525	12.69	12.88	5.23	4.99	3.91	5.145	3.545	3.41	6.66	3.94	11.32	3.29	6.965	14.03	14.515	13.26	11.405	10.61	2.82	11.46	20.99	7.89	9.15	8.2	8.755	11.84	6.82	15.075	9.12	15.8	32.82	21.61	14.69	14.21	8.67	8.75	10.01	44.29	7.61	6.15	13.76	21.145	8.69	0
IRS1	ENSG00000169047.5	ENST00000305123.5	5.17	4.22	5.645	4.535	2.855	5.41	12.23	0	0	0	4.4	4.12	1.52	1.74	0	0	0	0	0	0	7.24	23.1	0	8.77	20.085	9.37	4.455	4.92	2.27	6.45	19.34	2.15	1.945	0	2.515	3.91	5.11	2.45	3.09	4.74	17.82	0	0	7.28	4.38	4.3	3.99	0	3.17	0	17.33	14.43	6.52	0
IRS1	ENSG00000169047.5	ENST00000498335.1	0	0	1.735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.655	0	0	0	0	0	0	0	0	2.25	0	0	0	1.58	1.805	0	0	1.73	0	2.355	0	0	1.5	0	0	0	0	0	0	2.81	0	0	0
IRS2	ENSG00000185950.8	ENST00000375856.4	15.92	11.62	12.205	16.655	11.73	13.18	6.66	5.8	9.585	5.76	14.04	13.08	10.9	12.34	7.05	8.655	7.69	4.39	6.73	5.58	17.13	24.71	0	10.42	12.245	10.55	5.835	11.43	3.06	12.84	8.79	6.12	2.835	1.68	2.375	7.155	11.175	8.79	8.56	14.43	17.165	0	19.21	10.76	11.78	13.27	4.99	5.14	4.51	3.84	5.94	12.195	7.755	2.15
ITIH4	ENSG00000055955.15	ENST00000266041.8	0	0	2.875	4.56	9.025	9.46	2.68	0	0	0	2.08	2.6	0	0	0	0	0	0	0	0	0	0	0	2.92	2.23	1.66	0	1.61	0	1.58	2.97	0	0	0	0	211.75	2.26	0	5.09	2.51	0	4.865	2.92	1.88	0	0	1.66	2.91	0	0	2.57	1.715	0	0
ITIH4	ENSG00000055955.15	ENST00000406595.5	0	0	5.675	7.325	22.725	21.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252.2	0	0	5.67	1.66	0	4.995	0	0	0	0	0	0	0	0	0	0	0	0
ITIH4	ENSG00000055955.15	ENST00000441637.2	0	0	0	2.165	6.435	6.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.37	0	0	1.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITIH4	ENSG00000055955.15	ENST00000461966.5	0	0	2.465	2.235	7.53	6.51	2.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.1	1.86	0	5.42	0	0	3.06	0	0	0	0	0	4.21	0	0	0	0	0	0
ITIH4	ENSG00000055955.15	ENST00000464000.1	1.62	0	2.505	2.355	7.97	6.98	2.62	1.66	2.005	1.71	3.02	3.19	2.72	1.97	1.81	1.665	1.925	1.54	0	1.53	0	0	0	0	3.11	1.63	0	1.74	0	1.67	3.02	0	0	2.05	0	365.2	2.365	0	2.79	2.1	0	4.005	3.3	3.22	0	1.53	1.88	5.98	0	2.3	2.73	1.54	1.665	0
ITIH4	ENSG00000055955.15	ENST00000467462.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35	0	0	0	0
ITIH4	ENSG00000055955.15	ENST00000471505.1	1.87	0	7.1	8.1	15.905	12.07	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97	2.15	0	0	0	0	0	2.11	0	0	0	0	94.38	2.49	0	4.14	2.33	0	6.755	1.88	1.9	0	0	0	3.14	0	15.41	2.01	2.02	1.565	0
ITIH4	ENSG00000055955.15	ENST00000473904.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITIH4	ENSG00000055955.15	ENST00000481977.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITIH4	ENSG00000055955.15	ENST00000483372.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITIH4	ENSG00000055955.15	ENST00000484632.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0
ITIH4	ENSG00000055955.15	ENST00000485816.5	0	0	0	0	2.505	1.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITIH4	ENSG00000055955.15	ENST00000485894.1	0	0	0	1.98	2.94	3.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITIH4	ENSG00000055955.15	ENST00000491663.5	0	0	2.56	2.445	7.535	5.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.45	2.01	0	2.25	0	0	3.11	0	1.77	0	0	0	4.36	0	0	2.16	0	0	0
ITIH5	ENSG00000123243.14	ENST00000397145.6	5.16	2.15	0	1.515	0	3.27	2.46	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71	0	0	0	0	1.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITIH5	ENSG00000123243.14	ENST00000397146.6	42.88	21.85	0	9.52	7.84	28.1	25.4	2.845	3.53	4.625	1.88	2.24	3.81	3.88	3.57	3.195	2.36	5.11	2.37	4.42	18.35	0	0	8.46	8.47	31.05	11.31	18.27	3.38	12.37	4.27	1.72	1.92	5.27	6.035	0	6.85	2.955	2.26	11.57	3.845	1.5	1.96	11.04	2.49	3.86	7.44	0	6.93	3.44	12.82	8.455	5.445	0
ITIH5	ENSG00000123243.14	ENST00000492668.5	3.56	0	0	0	0	1.67	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67	0	0	0	0	2.31	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITIH5	ENSG00000123243.14	ENST00000613909.4	36.97	17.38	0	11.565	7.85	22.07	17.87	1.59	2.165	3.295	1.61	2.08	2.7	2.67	2.24	2.01	1.735	3.68	0	2.56	15.03	0	0	9.83	6.905	23.95	8.785	13.77	1.73	9.21	3.54	1.67	1.53	2.85	5.125	0	7.09	2.105	0	8.03	5.01	0	2.31	8.27	2.745	4.1	5.6	0	3.51	3.92	10.62	10.94	5.315	0
KLF15	ENSG00000163884.3	ENST00000296233.3	26.43	18.12	4.745	40.96	30.12	54.26	34.64	11.76	11.345	12.585	9.42	12.39	11.07	10.43	9.56	9.46	11.915	11.47	10.56	11.54	18.93	5.575	0	14.7	22.285	17.27	7.185	38.54	4.61	37.81	33.88	11.38	11.625	10.44	5.12	34.7	16.86	8.56	26.95	58.16	41.34	18.08	9.7	16.62	5.13	7.24	6.85	2.95	17.51	6.59	10.56	19.615	7.2	0
